場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
19,2026-09-03,20,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,坂東 満,５　６５２　６６５２５
19,2026-09-03,21,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,永田 楽,６３６　４６５　６　６５
19,2026-09-03,21,2026-08-19,2026-08-24,一般,日刊スポーツ杯,本村 大,１　１３６３１６１６２５
19,2026-09-03,21,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,屋良 龍紀,５　２３５　６１６　２３
19,2026-09-03,22,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,井上 慧人,　　　　　　　　４６３
19,2026-09-03,22,2026-08-19,2026-08-24,一般,日刊スポーツ杯,内田 壮,４５５　６５６５５　６
19,2026-09-03,22,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山戸 信二,６６５　４３４６５　４
19,2026-09-03,23,2026-08-19,2026-08-24,一般,日刊スポーツ杯,田中 太一郎,６４１　６　４５６　４５
19,2026-09-03,23,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,岡本 翔太郎,１５３　５２４５２　６５
19,2026-09-03,23,2026-07-27,2026-07-31,一般,九州スポーツ杯,杉山 貴博,２１６　２　２３２１
19,2026-09-03,24,2026-08-19,2026-08-24,一般,日刊スポーツ杯,白水 勝也,６６３２４　１４３　４１
19,2026-09-03,24,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,菊池 宏志,４　１６５　１転６　５４
19,2026-09-03,24,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,横井 健太,５５６　５６３　１　６
19,2026-09-03,25,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,藤原 啓史朗,１５４２２　１３４３４１
19,2026-09-03,25,2026-08-19,2026-08-24,一般,日刊スポーツ杯,江本 真治,１　３３２６３３１６１６
19,2026-09-03,25,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,中渡 修作,２　２５１　４５１４４５
19,2026-09-03,26,2026-08-19,2026-08-24,一般,日刊スポーツ杯,山田 陽翔,６　６６６　５６６　６６
19,2026-09-03,26,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,角浜 修,６　５５３　５２６　３４
19,2026-09-03,26,2026-07-27,2026-07-31,一般,九州スポーツ杯,吉田 一郎,５３５５１　３　４３
19,2026-09-03,27,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,浜野 孝志,４１５　４５６　３５２１
19,2026-09-03,27,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,松田 憲幸,１　２３６　３３１６６５
19,2026-09-03,27,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,三浦 敬太,１２１　１１４１妨３１
19,2026-09-03,28,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,野中 一平,１　１１６６２４１２[６]
19,2026-09-03,28,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,福田 柊人,６　６６５　６６５　６６
19,2026-09-03,28,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,海老澤 泰行,４４５　４５２　２２３２
19,2026-09-03,29,2026-08-19,2026-08-24,一般,日刊スポーツ杯,松尾 光広,５　４５５６２４２　３
19,2026-09-03,29,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,金子 順一,４３５　３６５　３　３３
19,2026-09-03,29,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,丸山 祐也,６　３４５　６４３　５６
19,2026-09-03,30,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,長谷川 暖,２　１４２５４５１３１３
19,2026-09-03,30,2026-08-19,2026-08-24,一般,日刊スポーツ杯,小野 信樹,１　１４５２４５３５１６
19,2026-09-03,30,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,西原 明生,３４５　２４２４４　２
19,2026-09-03,31,2026-08-19,2026-08-24,一般,日刊スポーツ杯,中嶋 誠一郎,４５Ｆ　３　５　６　６４
19,2026-09-03,31,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,佐々木 完太,２４１２２２１　４１[２]
19,2026-09-03,31,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,丹下 将,３４１２２　２４２２[５]
19,2026-09-03,32,2026-08-19,2026-08-24,一般,日刊スポーツ杯,天野 友和,５４１　２５３３１３３３
19,2026-09-03,32,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,広次 修,３　１６４６２　１３４６
19,2026-09-03,32,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,白井 友晴,４３４　２６３　１３１２
19,2026-09-03,33,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,永井 亮次,４６１　３６６　６　３６
19,2026-09-03,33,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,柳瀬 興志,４１３　４６４　２１５５
19,2026-09-03,33,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,市川 哲也,２３３　３３２転４３２１
19,2026-09-03,34,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,森口 和紀,　　　　　　　　４４２
19,2026-09-03,34,2026-08-19,2026-08-24,一般,日刊スポーツ杯,滝沢 崚,６　６６５　欠欠
19,2026-09-03,34,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,木谷 賢太,２　２３５３１２４５１６
19,2026-09-03,35,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,田中 きら,６　６６６　６６６　５６
19,2026-09-03,35,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,寺田 祥,３２１　５１５３３５５３
19,2026-09-03,35,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,飛田 江己,１２１Ｆ３　４　３　３
19,2026-09-03,36,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,松本 怜,２　６４１３４　５４６
19,2026-09-03,36,2026-08-19,2026-08-24,一般,日刊スポーツ杯,栗原 直也,４６１６３　５　３６２１
19,2026-09-03,36,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,森定 晃史,３４５　２　３５３　６３
19,2026-09-03,37,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,出穂 和鼓,６６６　６６６　Ｆ　６
19,2026-09-03,37,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,瀬川 大地,６６６　６５６　６　３５
19,2026-09-03,37,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,渡 修平,３３６　６６４　６　２５
19,2026-09-03,38,2026-08-19,2026-08-24,一般,日刊スポーツ杯,廣瀬 篤哉,６６４　２２５　５１６
19,2026-09-03,38,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山崎 祥,５　４４２　４４３６１
19,2026-09-03,38,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,赤岩 善生,２１１　２１３１２１[１]
19,2026-09-03,39,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,大野 芳顕,４　４５３１３４１　２４
19,2026-09-03,39,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,柳生 泰二,１１３１１　２１３１[１]
19,2026-09-03,39,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,横田 茂,１５２　１４４　５２[６]
19,2026-09-03,40,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,大谷 健太,５６２４３　１４５　５
19,2026-09-03,40,2026-08-19,2026-08-24,一般,日刊スポーツ杯,上田 隆章,２　４１２４２　４４１１
19,2026-09-03,40,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,加木 郁,１４２　１５５　１６２５
19,2026-09-03,41,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,石川 吉鎬,６　５６３　３３５　４５
19,2026-09-03,41,2026-08-19,2026-08-24,一般,日刊スポーツ杯,川口 貴久,６　２５３２５４３　５４
19,2026-09-03,41,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,前田 健太郎,１　４Ｆ５１６　３　４
19,2026-09-03,42,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,櫻井 優,４６５　３　３１６２４１
19,2026-09-03,42,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,岸本 隆,２　１１３　５４６４１４
19,2026-09-03,42,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,上平 真二,２４１１３　１妨
19,2026-09-03,43,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,深谷 知博,３１５　２１１２４１[３]
19,2026-09-03,43,2026-08-19,2026-08-24,一般,日刊スポーツ杯,鶴田 勇雄,４　４１１６６　４２５３
19,2026-09-03,43,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,関 裕也,２６６　６　６５
19,2026-09-03,44,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,浜先 真範,５　１３４３１２１　２２
19,2026-09-03,44,2026-08-19,2026-08-24,一般,日刊スポーツ杯,竹之内 極,３２４　４３５　５５２
19,2026-09-03,44,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,吉川 昭男,２　５３３６５２１　１３
19,2026-09-03,45,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,門田 栞,５　３３３３２　５６５
19,2026-09-03,45,2026-08-19,2026-08-24,一般,日刊スポーツ杯,百武 翔,２　２３１２４　１２[５]
19,2026-09-03,45,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,楠原 正剛,６　５３４　６３落
19,2026-09-03,46,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,中村 有裕,４３１　１２３６４４１２
19,2026-09-03,46,2026-08-19,2026-08-24,一般,日刊スポーツ杯,橋口 真樹,４１１　４３３　２４転４
19,2026-09-03,46,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,末永 祐輝,２６４３３１３　２３１２
19,2026-09-03,47,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,田中 京介,３４２　３５１　６６１４
19,2026-09-03,47,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,川原 祐明,３２１　２４３１１２[６]
19,2026-09-03,47,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,井本 昌也,２５６１４　１１３５１３
19,2026-09-03,48,2026-08-19,2026-08-24,一般,日刊スポーツ杯,市橋 卓士,３１３　２３１３１２[３]
19,2026-09-03,48,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山下 和彦,５５２　２３６　２１２１
19,2026-09-03,48,2026-07-27,2026-07-31,一般,九州スポーツ杯,岡村 慶太,１３１１２　３１[１]
19,2026-09-03,49,2026-08-19,2026-08-24,一般,日刊スポーツ杯,榎 幸司,４２６２１　４２４３３１
19,2026-09-03,49,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,荒牧 凪沙,５１３　３　２６１４１１
19,2026-09-03,49,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,出畑 孝典,１　４４２２１　１３４１
19,2026-09-03,50,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,田路 朋史,５　１２１４５　３５１６
19,2026-09-03,50,2026-08-19,2026-08-24,一般,日刊スポーツ杯,山口 達也,５１２　１２２１２１[６]
19,2026-09-03,50,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,伊藤 雄二,４４５　１５５　６４３６
19,2026-09-03,51,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,向井 美鈴,６１５３４　５　３５２
19,2026-09-03,51,2026-08-19,2026-08-24,一般,日刊スポーツ杯,大場 広孝,５４５　１５６　５　２４
19,2026-09-03,51,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,早川 理稀,５　６６６　５６６　６６
19,2026-09-03,52,2026-08-19,2026-08-24,一般,日刊スポーツ杯,近藤 稔也,６　２３１３６　３４６５
19,2026-09-03,52,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,石倉 拓美,２　３６３　１４１４Ｆ
19,2026-09-03,52,2026-07-27,2026-07-31,一般,九州スポーツ杯,日笠 勝弘,３　５４３　１４３
19,2026-09-03,53,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,小林 京平,３３１１５　３５１５４６
19,2026-09-03,53,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,上村 慎太郎,５６５　３５４６６　２
19,2026-09-03,53,2026-07-27,2026-07-31,一般,九州スポーツ杯,西村 歩,４２３　２１２４３３
19,2026-09-03,54,2026-08-19,2026-08-24,一般,日刊スポーツ杯,平岡 重典,３　４１６　１６４５５６
19,2026-09-03,54,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,庄島 潤成,４６４　４　３４４　４５
19,2026-09-03,54,2026-07-27,2026-07-31,一般,九州スポーツ杯,齋藤 智裕,４　５５６　５　５６
19,2026-09-03,55,2026-08-19,2026-08-24,一般,日刊スポーツ杯,上田 洋平,３２３　３４５５５　４２
19,2026-09-03,55,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,長尾 章平,３３４　２２２３５２[５]
19,2026-09-03,55,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,廣中 良一,２　１６５　２２３６２４
19,2026-09-03,56,2026-08-19,2026-08-24,一般,日刊スポーツ杯,芝田 浩治,２３２２１　２２３１[１]
19,2026-09-03,56,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,小林 一樹,１　２２３　６Ｆ４　４
19,2026-09-03,56,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,岩橋 裕馬,３５２　４４６　４　５５
19,2026-09-03,57,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,丹下 健,１　３２６５５　３　６３
19,2026-09-03,57,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,柴田 友和,１５５　２６４　２　４４
19,2026-09-03,57,2026-07-27,2026-07-31,一般,九州スポーツ杯,花本 剛,１５５　４６２　６
19,2026-09-03,58,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,池永 太,３６５欠
19,2026-09-03,58,2026-08-19,2026-08-24,一般,日刊スポーツ杯,岩永 節也,４　５４３４２３５　２５
19,2026-09-03,58,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,大谷 直弘,１６５　２６５　５５３
19,2026-09-03,59,2026-08-19,2026-08-24,一般,日刊スポーツ杯,田頭 実,５３３　１１１１６３１４
19,2026-09-03,59,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,幸野 史明,４　１４６　１５４５５
19,2026-09-03,59,2026-07-27,2026-07-31,一般,九州スポーツ杯,亀山 雅幸,３２１　４６４６１６
19,2026-09-03,60,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,岸蔭 亮,５５６　５６５欠
19,2026-09-03,60,2026-08-19,2026-08-24,一般,日刊スポーツ杯,折下 寛法,５１４６６　４４３　３６
19,2026-09-03,60,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,島川 海輝,４　６１４３１　２６５６
19,2026-09-03,61,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,谷口 佳蓮,４　３５６４２　３　４６
19,2026-09-03,61,2026-08-19,2026-08-24,一般,日刊スポーツ杯,渡辺 空依,５２５　６６１　５１３
19,2026-09-03,61,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,渡邊 哲也,６　６５６　１６６　６
19,2026-09-03,62,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,山本 浩次,４　２３１５４　３２３
19,2026-09-03,62,2026-08-19,2026-08-24,一般,日刊スポーツ杯,今出 晋二,３６５　５５４　２　５３
19,2026-09-03,62,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,牧山 敦也,２　２２１４５　３４５２
19,2026-09-03,63,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,船岡 洋一郎,３１４３１　２１４６３３
19,2026-09-03,63,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,長岡 良也,３　４４１２３　４５１３
19,2026-09-03,63,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,豊田 訓靖,５２２　３５３　１４３３
19,2026-09-03,64,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,柳瀬 幹太,１　２６４４４４４　５
19,2026-09-03,64,2026-08-19,2026-08-24,一般,日刊スポーツ杯,三好 勇人,３　６５３４１　２６
19,2026-09-03,64,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,武重 雄介,４　３６４３３２３　１４
19,2026-09-03,65,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,辻 栄蔵,２３４１４　１３２３３１
19,2026-09-03,65,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,吉田 祐貴,６　３３４　５５５　４６
19,2026-09-03,65,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,松崎 祐太郎,４　３２５２２３２４１２
19,2026-09-03,66,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,福田 宗平,２　３６２５３５１６１５
19,2026-09-03,66,2026-08-19,2026-08-24,一般,日刊スポーツ杯,植田 太一,２　３欠
19,2026-09-03,66,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,香川 颯太,４　３４４　１６４６１４
19,2026-09-03,67,2026-08-19,2026-08-24,一般,日刊スポーツ杯,和田 拓也,１３５　２１２２４４１２
19,2026-09-03,67,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,宮武 英司,１１６　６４３　６５３
19,2026-09-03,67,2026-07-27,2026-07-31,一般,九州スポーツ杯,福島 勇樹,１４４１１　３２[２]
19,2026-09-03,68,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,服部 剛,２　４２２６２４２　４
19,2026-09-03,68,2026-08-19,2026-08-24,一般,日刊スポーツ杯,庄島 潤成,　　　　　　　　　　４４
19,2026-09-03,68,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山下 昂大,２　２４１５１　４２[４]
19,2026-09-03,69,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,守田 俊介,１２１　２１４２６１[２]
19,2026-09-03,69,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,松井 賢治,２５４　６５１２３　１
19,2026-09-03,69,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,森野 正弘,１３２　３１１３４１[２]
19,2026-09-03,70,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,阪本 勇介,３３５　５６５３５　５
19,2026-09-03,70,2026-08-19,2026-08-24,一般,日刊スポーツ杯,渡邉 健,３　６５４４５６６　５
19,2026-09-03,70,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,大井 清貴,転　６欠
19,2026-09-03,71,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,金子 賢志,４４３３１　２６３２[５]
19,2026-09-03,71,2026-08-19,2026-08-24,一般,日刊スポーツ杯,榮田 将彦,１５５６１　３２１６１５
19,2026-09-03,71,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,高濱 芳久,６　３６１４２　６２６
19,2026-09-03,72,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,鈴木 茂高,２５６　５２４６５　６
19,2026-09-03,72,2026-08-19,2026-08-24,一般,日刊スポーツ杯,石橋 道友,１４４　４１２２２２[４]
19,2026-09-03,72,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,山口 隆史,６４４　１４５　５６４３
19,2026-09-03,73,2026-08-29,2026-09-03,一般,ＢＴＳながとオープン６周年記念　新東通信杯,永松 良教,　　　　　　　　　　３３
19,2026-09-03,73,2026-08-19,2026-08-24,一般,日刊スポーツ杯,茶谷 信次,３　２４５５３　２３５
19,2026-09-03,73,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,森林 太,１５５　５２６５５　１
19,2026-09-03,74,2025-03-07,2025-03-11,一般,ＭＮＢＲ下関１２ｔｈ　巌流本舗杯,南野 利騰,６　２４４　４６４５
19,2026-09-03,74,2025-03-02,2025-03-05,一般,公営レーシングプレス杯,杢野 誓良,３　４　１妨２
19,2026-09-03,74,2025-02-21,2025-02-25,一般,西京波者結成１５周年記念　ＫＲＹ山口放送杯,藤田 浩人,２６３　２３５３３４
19,2026-09-03,75,2025-03-07,2025-03-11,一般,ＭＮＢＲ下関１２ｔｈ　巌流本舗杯,宮地 博士,５　５２４２４　６６
19,2026-09-03,75,2025-02-21,2025-02-25,一般,西京波者結成１５周年記念　ＫＲＹ山口放送杯,柳瀬 興志,４　３４４５２　３落
19,2026-09-03,75,2025-01-31,2025-02-03,一般,ＭＮＢＲ下関１１ｔｈ　マンスリーＢＯＡＴＲＡＣＥ杯,佐藤 謙史朗,５　６４５　４６
